2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > hi
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > hello
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > what's up
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > xd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > what are you doing?
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > asdasdasd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > what are you doint?
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 > are you kurwa debil?
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60015      LSD1 has left the chat!
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 has join the chat!
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 > hello
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 > hi
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60024      LSD1 has left the chat!
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 has join the chat!
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > hi
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > hi
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > ale debil
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 > asd
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 has left the chat!
2019-04-30 19:43:51.089215 19:43:51 | 127.0.0.1:60028      LSD1 has left the chat!
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60184      LSD1 has join the chat!
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60184      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60184      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 has join the chat!
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > hi
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > hello
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > ]
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > ur stary
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > chodzi na browary
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > i sra do miski
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > kuro wsciekla
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > kurwo
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > a no rozumiem
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > nie wyzywaj mi starego dobra
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > asd
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > hi
2019-04-30 22:17:02.122561 22:17:02 | 127.0.0.1:60186      LSD1 > hello
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54138      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54138      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54140      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54140      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54152      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54152      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54160      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54160      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54200      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54202      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54202      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54206      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54206      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54210      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54218      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54218      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54222      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54222      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54226      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54226      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54228      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54238      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54246      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54250      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54250      LSD1 > s
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54250      LSD1 > hi
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54254      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54254      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 has join the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 > hi
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 > hello
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 > asd
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 > asd
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 > asd
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 has left the chat!
2019-05-10 20:27:37.565334 20:27:37 | 127.0.0.1:54258      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54280      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54280      LSD1 > hi
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54280      LSD1 > hello
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54280      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54290      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54290      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 > 
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 > asd
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 > asd
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 > asd
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  d
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54300      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54310      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >   
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 > s
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54318      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54344      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54344      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 > s
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54348      LSD1 has left the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54356      LSD1 has join the chat!
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54356      LSD1 >  
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54356      LSD1 >   
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54356      LSD1 >    
2019-05-10 20:49:35.047188 20:49:35 | 127.0.0.1:54356      LSD1 >         
